-22	5
-21.56	3
-21.12	2
-20.68	3
-20.24	3
-19.8	4
-19.36	5
-18.92	4
-18.48	4
-18.04	3
-17.6	4
-17.16	3
-16.72	2
-16.28	5
-15.84	7
-15.4	6
-14.96	5
-14.52	7
-14.08	5
-13.64	9
-13.2	4
-12.76	7
-12.32	11
-11.88	12
-11.44	16
-11	7
-10.56	7
-10.12	10
-9.68	21
-9.24	12
-8.8	13
-8.36	22
-7.92	23
-7.48	25
-7.04	27
-6.6	39
-6.16	43
-5.72	48
-5.28	52
-4.84	69
-4.4	64
-3.96	90
-3.52	126
-3.08	135
-2.64	201
-2.2	295
-1.76	417
-1.32	614
-0.88	966
-0.44	1397
0	1271
0.44	981
0.88	675
1.32	402
1.76	309
2.2	209
2.64	136
3.08	122
3.52	114
3.96	80
4.4	66
4.84	37
5.28	45
5.72	42
6.16	36
6.6	34
7.04	21
7.48	20
7.92	13
8.36	28
8.8	14
9.24	13
9.68	11
10.12	8
10.56	12
11	11
11.44	6
11.88	11
12.32	6
12.76	11
13.2	9
13.64	8
14.08	2
14.52	12
14.96	9
15.4	6
15.84	9
16.28	6
16.72	8
17.16	3
17.6	7
18.04	5
18.48	4
18.92	4
19.36	3
19.8	4
20.24	6
20.68	2
21.12	3
21.56	2
