-22	4
-21.56	4
-21.12	1
-20.68	2
-20.24	1
-19.8	3
-19.36	7
-18.92	5
-18.48	3
-18.04	4
-17.6	3
-17.16	4
-16.72	4
-16.28	6
-15.84	7
-15.4	9
-14.96	5
-14.52	8
-14.08	3
-13.64	2
-13.2	8
-12.76	11
-12.32	9
-11.88	7
-11.44	13
-11	11
-10.56	9
-10.12	15
-9.68	19
-9.24	18
-8.8	13
-8.36	15
-7.92	35
-7.48	27
-7.04	33
-6.6	33
-6.16	32
-5.72	46
-5.28	51
-4.84	65
-4.4	88
-3.96	96
-3.52	126
-3.08	138
-2.64	190
-2.2	260
-1.76	407
-1.32	625
-0.88	1011
-0.44	1297
0	1261
0.44	1034
0.88	673
1.32	430
1.76	302
2.2	208
2.64	138
3.08	127
3.52	89
3.96	71
4.4	66
4.84	50
5.28	55
5.72	38
6.16	42
6.6	28
7.04	26
7.48	28
7.92	23
8.36	21
8.8	18
9.24	20
9.68	15
10.12	11
10.56	15
11	9
11.44	9
11.88	5
12.32	14
12.76	8
13.2	11
13.64	3
14.08	7
14.52	6
14.96	9
15.4	4
15.84	5
16.28	4
16.72	4
17.16	4
17.6	4
18.04	2
18.48	2
18.92	5
19.36	0
19.8	6
20.24	3
20.68	3
21.12	4
21.56	6
