0.295569	0.260489	0.568948	0.462361	
0.700325	0.499944	0.423218	0.545043	
0.651354	0.158143	0.501159	0.445114	
0.760669	0.390823	0.551685	0.432778	
0.557617	0.725336	0.538324	0.534365	
0.882794	0.350152	0.719145	0.446148	
0.337778	0.638825	0.415238	0.476034	
0.443331	0.806633	0.587045	0.490177	
0.838705	0.312661	0.505159	0.507115	
0.573593	0.129193	0.54861	0.476107	
0.517674	0.475714	0.536789	0.464497	
0.771129	0.741782	0.554362	0.539478	
0.0434189	0.550595	0.684232	0.511012	
0.519593	0.202881	0.581493	0.480598	
0.86466	0.369385	0.614333	0.499165	
0.94111	0.253921	0.653229	0.524986	
0.542928	0.273093	0.589486	0.45379	
0.354258	0.511204	0.450627	0.507467	
0.405414	0.804596	0.340087	0.491062	
0.12865	0.327486	0.485618	0.46997	
0.77135	0.924307	0.582273	0.54287	
0.554589	0.321039	0.49285	0.501242	
0.527124	0.691381	0.515819	0.484638	
0.340633	0.569538	0.470022	0.470239	
0.84425	0.887635	0.425194	0.494215	
0.274988	0.778628	0.461214	0.501536	
0.277614	0.356445	0.501103	0.497855	
0.842961	0.584147	0.584984	0.548341	
0.497856	0.392665	0.421876	0.501336	
0.211737	0.614152	0.44414	0.475983	
0.862804	0.593702	0.539693	0.536257	
0.741762	0.316433	0.477205	0.529394	
0.594978	0.430892	0.360542	0.502068	
0.272183	0.599085	0.620268	0.453218	
0.8572	0.557314	0.492732	0.487631	
0.178014	0.7025	0.515961	0.482773	
0.864312	0.795655	0.588078	0.509422	
0.107998	0.383491	0.526455	0.495459	
0.773336	0.402338	0.499061	0.506819	
0.661038	0.583538	0.442321	0.492228	
0.127071	0.599272	0.486336	0.52284	
0.555274	0.414421	0.596728	0.499903	
0.619419	0.899176	0.553864	0.512799	
0.14756	0.779548	0.543227	0.510831	
0.368482	0.21944	0.530945	0.526816	
0.457723	0.715323	0.605174	0.51734	
0.651215	0.483547	0.531092	0.482416	
0.368599	0.396352	0.558913	0.533938	
0.137263	0.458775	0.574863	0.486788	
0.203483	0.534178	0.366606	0.466494	
0.340786	0.630753	0.518475	0.500444	
0.883961	0.471957	0.576858	0.458376	
0.0660813	0.199354	0.466485	0.471691	
0.27052	0.577179	0.453659	0.422568	
0.693927	0.40164	0.595163	0.479133	
0.639802	0.755805	0.533653	0.551919	
0.118357	0.494535	0.600376	0.535292	
0.0585476	0.254534	0.503415	0.514623	
0.40895	0.400107	0.432165	0.520305	
0.123795	0.745196	0.582189	0.443989	
0.456372	0.921673	0.584742	0.543626	
0.913669	0.782551	0.524236	0.532785	
